Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
02/18/22,10:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,14.7,33.0
02/18/22,12:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,15.2,29.0
