Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
09/20/24,08:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,3.0,11.0
09/20/24,09:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,2.0,14.0
09/20/24,10:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,2.2,13.0
09/20/24,11:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,2.3,11.0
09/20/24,12:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,2.0,15.0
09/20/24,13:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,2.5,21.0
09/20/24,14:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,3.5,22.0
09/20/24,15:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,2.8,25.0
