Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
05/24/22,11:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,6.6,17.0
05/24/22,12:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,7.1,13.0
