Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
05/30/23,08:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,7.3,6.0
05/30/23,09:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,10.5,8.0
05/30/23,10:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,7.3,10.0
05/30/23,11:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,6.6,12.0
05/30/23,12:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,5.8,12.0
05/30/23,13:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,5.4,13.0
05/30/23,14:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,6.3,17.0
05/30/23,15:00,840060374009,Long Beach Signal Hi,-8,UG/M3,South Coast AQMD,6.3,16.0
