Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
11/13/20,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,42.0,South Coast AQMD
11/13/20,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.0,South Coast AQMD
11/13/20,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,47.0,South Coast AQMD
11/13/20,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,21.0,South Coast AQMD
11/13/20,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,44.0,South Coast AQMD
11/13/20,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,28.0,South Coast AQMD
11/13/20,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,37.0,South Coast AQMD
11/13/20,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,21.0,South Coast AQMD
11/13/20,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,44.0,South Coast AQMD
11/13/20,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,19.0,South Coast AQMD
11/13/20,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,28.9,South Coast AQMD
11/13/20,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,22.8,South Coast AQMD
11/13/20,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,26.2,South Coast AQMD
11/13/20,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,27.4,South Coast AQMD
11/13/20,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,24.2,South Coast AQMD
