Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
01/29/16,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,48.0,South Coast AQMD
01/29/16,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,13.0,South Coast AQMD
01/29/16,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,50.0,South Coast AQMD
01/29/16,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,18.0,South Coast AQMD
01/29/16,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,43.0,South Coast AQMD
01/29/16,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,9.0,South Coast AQMD
01/29/16,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,41.0,South Coast AQMD
01/29/16,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,15.0,South Coast AQMD
01/29/16,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,48.0,South Coast AQMD
01/29/16,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.0,South Coast AQMD
01/29/16,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,45.0,South Coast AQMD
01/29/16,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.0,South Coast AQMD
01/29/16,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,52.0,South Coast AQMD
01/29/16,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.0,South Coast AQMD
01/29/16,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,54.0,South Coast AQMD
01/29/16,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,21.0,South Coast AQMD
01/29/16,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,33.0,South Coast AQMD
01/29/16,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,23.0,South Coast AQMD
01/29/16,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,23.0,South Coast AQMD
01/29/16,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,24.0,South Coast AQMD
01/29/16,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,22.0,South Coast AQMD
01/29/16,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,22.0,South Coast AQMD
01/29/16,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,25.0,South Coast AQMD
01/29/16,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,27.0,South Coast AQMD
