Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
05/31/17,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,32.0,South Coast AQMD
05/31/17,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,20.0,South Coast AQMD
05/31/17,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,36.0,South Coast AQMD
05/31/17,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.0,South Coast AQMD
05/31/17,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,33.0,South Coast AQMD
05/31/17,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,18.0,South Coast AQMD
05/31/17,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,32.0,South Coast AQMD
05/31/17,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,15.0,South Coast AQMD
05/31/17,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,28.0,South Coast AQMD
05/31/17,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,14.0,South Coast AQMD
05/31/17,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,36.0,South Coast AQMD
05/31/17,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,18.0,South Coast AQMD
05/31/17,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,40.0,South Coast AQMD
05/31/17,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,25.0,South Coast AQMD
05/31/17,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,38.0,South Coast AQMD
05/31/17,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,21.0,South Coast AQMD
05/31/17,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,12.6,South Coast AQMD
05/31/17,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,10.4,South Coast AQMD
05/31/17,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,9.9,South Coast AQMD
05/31/17,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,11.4,South Coast AQMD
05/31/17,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,11.6,South Coast AQMD
05/31/17,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,12.1,South Coast AQMD
05/31/17,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,12.4,South Coast AQMD
05/31/17,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,10.9,South Coast AQMD
