Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
02/02/18,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,76.0,South Coast AQMD
02/02/18,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,42.0,South Coast AQMD
02/02/18,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,74.0,South Coast AQMD
02/02/18,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,38.0,South Coast AQMD
02/02/18,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,61.0,South Coast AQMD
02/02/18,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,28.0,South Coast AQMD
02/02/18,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,49.0,South Coast AQMD
02/02/18,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,29.0,South Coast AQMD
02/02/18,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,50.0,South Coast AQMD
02/02/18,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,23.0,South Coast AQMD
02/02/18,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,54.0,South Coast AQMD
02/02/18,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,20.0,South Coast AQMD
02/02/18,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,55.0,South Coast AQMD
02/02/18,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,17.0,South Coast AQMD
02/02/18,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,80.0,South Coast AQMD
02/02/18,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,26.0,South Coast AQMD
02/02/18,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,10.3,South Coast AQMD
02/02/18,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,7.6,South Coast AQMD
02/02/18,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,10.9,South Coast AQMD
02/02/18,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,20.3,South Coast AQMD
02/02/18,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,27.1,South Coast AQMD
02/02/18,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,25.9,South Coast AQMD
02/02/18,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,35.9,South Coast AQMD
02/02/18,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,44.5,South Coast AQMD
