Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
11/26/20,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,38.0,South Coast AQMD
11/26/20,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,17.0,South Coast AQMD
11/26/20,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,38.0,South Coast AQMD
11/26/20,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,20.0,South Coast AQMD
11/26/20,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,37.0,South Coast AQMD
11/26/20,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,20.0,South Coast AQMD
11/26/20,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,38.0,South Coast AQMD
11/26/20,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,26.0,South Coast AQMD
11/26/20,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,39.0,South Coast AQMD
11/26/20,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,19.0,South Coast AQMD
11/26/20,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,48.0,South Coast AQMD
11/26/20,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,27.0,South Coast AQMD
11/26/20,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,43.0,South Coast AQMD
11/26/20,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,29.0,South Coast AQMD
11/26/20,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,42.0,South Coast AQMD
11/26/20,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,21.0,South Coast AQMD
11/26/20,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,27.4,South Coast AQMD
11/26/20,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,35.0,South Coast AQMD
11/26/20,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,26.6,South Coast AQMD
11/26/20,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,34.7,South Coast AQMD
11/26/20,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,30.3,South Coast AQMD
11/26/20,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,31.8,South Coast AQMD
11/26/20,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,36.2,South Coast AQMD
11/26/20,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,38.7,South Coast AQMD
