Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
04/29/20,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,28.0,South Coast AQMD
04/29/20,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,19.0,South Coast AQMD
04/29/20,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,29.0,South Coast AQMD
04/29/20,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,15.0,South Coast AQMD
04/29/20,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,30.0,South Coast AQMD
04/29/20,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,13.0,South Coast AQMD
04/29/20,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,29.0,South Coast AQMD
04/29/20,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.0,South Coast AQMD
04/29/20,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,29.0,South Coast AQMD
04/29/20,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,15.0,South Coast AQMD
04/29/20,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,34.0,South Coast AQMD
04/29/20,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,24.0,South Coast AQMD
04/29/20,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,38.0,South Coast AQMD
04/29/20,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,26.0,South Coast AQMD
04/29/20,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,10.2,South Coast AQMD
04/29/20,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,9.5,South Coast AQMD
04/29/20,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,11.4,South Coast AQMD
04/29/20,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,11.4,South Coast AQMD
04/29/20,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,13.1,South Coast AQMD
04/29/20,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,11.4,South Coast AQMD
04/29/20,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,8.3,South Coast AQMD
