Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
12/07/16,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,21.0,South Coast AQMD
12/07/16,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,48.0,South Coast AQMD
12/07/16,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,26.0,South Coast AQMD
12/07/16,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,44.0,South Coast AQMD
12/07/16,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,23.0,South Coast AQMD
12/07/16,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,48.0,South Coast AQMD
12/07/16,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,19.0,South Coast AQMD
12/07/16,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,41.0,South Coast AQMD
12/07/16,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,21.0,South Coast AQMD
12/07/16,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,35.0,South Coast AQMD
12/07/16,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.0,South Coast AQMD
12/07/16,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,30.0,South Coast AQMD
12/07/16,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.0,South Coast AQMD
12/07/16,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,36.0,South Coast AQMD
12/07/16,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,14.0,South Coast AQMD
12/07/16,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,48.0,South Coast AQMD
12/07/16,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,15.6,South Coast AQMD
12/07/16,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,15.6,South Coast AQMD
12/07/16,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,16.6,South Coast AQMD
12/07/16,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,20.0,South Coast AQMD
12/07/16,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,17.6,South Coast AQMD
12/07/16,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,22.4,South Coast AQMD
12/07/16,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,25.6,South Coast AQMD
12/07/16,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,20.0,South Coast AQMD
