Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
02/09/16,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,8.0,South Coast AQMD
02/09/16,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,25.0,South Coast AQMD
02/09/16,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,14.0,South Coast AQMD
02/09/16,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,27.0,South Coast AQMD
02/09/16,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,5.0,South Coast AQMD
02/09/16,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,36.0,South Coast AQMD
02/09/16,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,6.0,South Coast AQMD
02/09/16,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,28.0,South Coast AQMD
02/09/16,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,8.0,South Coast AQMD
02/09/16,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,28.0,South Coast AQMD
02/09/16,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,24.0,South Coast AQMD
02/09/16,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,10.0,South Coast AQMD
02/09/16,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,31.0,South Coast AQMD
02/09/16,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,8.0,South Coast AQMD
02/09/16,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,47.0,South Coast AQMD
02/09/16,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,14.0,South Coast AQMD
02/09/16,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,12.0,South Coast AQMD
02/09/16,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,13.0,South Coast AQMD
02/09/16,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,13.0,South Coast AQMD
02/09/16,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,17.0,South Coast AQMD
02/09/16,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,7.0,South Coast AQMD
02/09/16,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,9.0,South Coast AQMD
