Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
10/20/23,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,34.0,South Coast AQMD
10/20/23,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,15.8,South Coast AQMD
10/20/23,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,31.0,South Coast AQMD
10/20/23,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.3,South Coast AQMD
10/20/23,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,34.0,South Coast AQMD
10/20/23,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,17.4,South Coast AQMD
10/20/23,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,30.0,South Coast AQMD
10/20/23,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.1,South Coast AQMD
10/20/23,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,43.0,South Coast AQMD
10/20/23,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,19.1,South Coast AQMD
10/20/23,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,42.0,South Coast AQMD
10/20/23,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.8,South Coast AQMD
10/20/23,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,42.0,South Coast AQMD
10/20/23,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.3,South Coast AQMD
10/20/23,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,50.0,South Coast AQMD
10/20/23,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,21.7,South Coast AQMD
10/20/23,08:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,23.0,South Coast AQMD
10/20/23,08:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,15.4,South Coast AQMD
10/20/23,09:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,29.0,South Coast AQMD
10/20/23,09:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,4.8,South Coast AQMD
10/20/23,10:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,21.0,South Coast AQMD
10/20/23,10:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,7.3,South Coast AQMD
10/20/23,11:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,30.0,South Coast AQMD
10/20/23,11:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,15.1,South Coast AQMD
10/20/23,12:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,25.0,South Coast AQMD
10/20/23,12:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,8.5,South Coast AQMD
10/20/23,13:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,33.0,South Coast AQMD
10/20/23,13:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,9.8,South Coast AQMD
10/20/23,14:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,29.0,South Coast AQMD
10/20/23,14:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,10.3,South Coast AQMD
10/20/23,15:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,36.0,South Coast AQMD
10/20/23,15:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,11.9,South Coast AQMD
