Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
04/14/20,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,18.0,South Coast AQMD
04/14/20,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,4.0,South Coast AQMD
04/14/20,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,17.0,South Coast AQMD
04/14/20,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,7.0,South Coast AQMD
04/14/20,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,16.0,South Coast AQMD
04/14/20,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,5.0,South Coast AQMD
04/14/20,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,16.0,South Coast AQMD
04/14/20,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,7.0,South Coast AQMD
04/14/20,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,25.0,South Coast AQMD
04/14/20,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,11.0,South Coast AQMD
04/14/20,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,9.8,South Coast AQMD
04/14/20,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,9.8,South Coast AQMD
04/14/20,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,10.5,South Coast AQMD
04/14/20,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,10.3,South Coast AQMD
04/14/20,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,11.4,South Coast AQMD
