Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
12/13/18,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,39.0,South Coast AQMD
12/13/18,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,22.0,South Coast AQMD
12/13/18,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,38.0,South Coast AQMD
12/13/18,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,24.0,South Coast AQMD
12/13/18,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,36.0,South Coast AQMD
12/13/18,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,14.0,South Coast AQMD
12/13/18,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,37.0,South Coast AQMD
12/13/18,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,20.0,South Coast AQMD
12/13/18,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,32.0,South Coast AQMD
12/13/18,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,20.0,South Coast AQMD
12/13/18,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,35.0,South Coast AQMD
12/13/18,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,18.0,South Coast AQMD
12/13/18,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,37.0,South Coast AQMD
12/13/18,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,20.0,South Coast AQMD
12/13/18,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,45.0,South Coast AQMD
12/13/18,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,19.0,South Coast AQMD
12/13/18,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,23.4,South Coast AQMD
12/13/18,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,24.6,South Coast AQMD
12/13/18,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,25.6,South Coast AQMD
12/13/18,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,22.9,South Coast AQMD
12/13/18,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,26.3,South Coast AQMD
12/13/18,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,22.5,South Coast AQMD
12/13/18,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,28.8,South Coast AQMD
12/13/18,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,28.8,South Coast AQMD
