Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
01/19/17,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,14.0,South Coast AQMD
01/19/17,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,21.0,South Coast AQMD
01/19/17,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,6.0,South Coast AQMD
01/19/17,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,9.0,South Coast AQMD
01/19/17,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,2.0,South Coast AQMD
01/19/17,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,4.0,South Coast AQMD
01/19/17,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,6.0,South Coast AQMD
01/19/17,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,11.8,South Coast AQMD
01/19/17,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,1.6,South Coast AQMD
01/19/17,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,2.8,South Coast AQMD
01/19/17,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,3.8,South Coast AQMD
