Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
09/17/20,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,33.0,South Coast AQMD
09/17/20,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,12.0,South Coast AQMD
09/17/20,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,36.0,South Coast AQMD
09/17/20,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,13.0,South Coast AQMD
09/17/20,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,49.0,South Coast AQMD
09/17/20,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,24.0,South Coast AQMD
09/17/20,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,52.0,South Coast AQMD
09/17/20,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,25.0,South Coast AQMD
09/17/20,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,103.0,South Coast AQMD
09/17/20,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,44.0,South Coast AQMD
09/17/20,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,23.2,South Coast AQMD
09/17/20,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,23.4,South Coast AQMD
09/17/20,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,21.0,South Coast AQMD
09/17/20,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,19.3,South Coast AQMD
09/17/20,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,22.9,South Coast AQMD
