Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
09/30/21,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,33.0,South Coast AQMD
09/30/21,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,11.0,South Coast AQMD
09/30/21,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,38.0,South Coast AQMD
09/30/21,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,18.0,South Coast AQMD
09/30/21,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,43.0,South Coast AQMD
09/30/21,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.0,South Coast AQMD
09/30/21,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,60.0,South Coast AQMD
09/30/21,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,21.0,South Coast AQMD
09/30/21,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,56.0,South Coast AQMD
09/30/21,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,14.0,South Coast AQMD
09/30/21,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,13.9,South Coast AQMD
09/30/21,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,17.8,South Coast AQMD
09/30/21,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,12.9,South Coast AQMD
09/30/21,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,19.5,South Coast AQMD
09/30/21,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,33.0,South Coast AQMD
