Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
09/21/20,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,31.0,South Coast AQMD
09/21/20,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.0,South Coast AQMD
09/21/20,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,38.0,South Coast AQMD
09/21/20,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,22.0,South Coast AQMD
09/21/20,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,44.0,South Coast AQMD
09/21/20,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,23.0,South Coast AQMD
09/21/20,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,43.0,South Coast AQMD
09/21/20,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,25.0,South Coast AQMD
09/21/20,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,47.0,South Coast AQMD
09/21/20,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,25.0,South Coast AQMD
09/21/20,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,45.0,South Coast AQMD
09/21/20,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,27.0,South Coast AQMD
09/21/20,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,12.7,South Coast AQMD
09/21/20,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,17.1,South Coast AQMD
09/21/20,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,17.1,South Coast AQMD
09/21/20,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,21.8,South Coast AQMD
09/21/20,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,21.0,South Coast AQMD
09/21/20,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,24.1,South Coast AQMD
