Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
09/19/16,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,23.0,South Coast AQMD
09/19/16,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,43.0,South Coast AQMD
09/19/16,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,25.0,South Coast AQMD
09/19/16,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,42.0,South Coast AQMD
09/19/16,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,26.0,South Coast AQMD
09/19/16,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,52.0,South Coast AQMD
09/19/16,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,30.0,South Coast AQMD
09/19/16,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,46.0,South Coast AQMD
09/19/16,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,32.0,South Coast AQMD
09/19/16,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,55.0,South Coast AQMD
09/19/16,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,22.0,South Coast AQMD
09/19/16,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,21.0,South Coast AQMD
09/19/16,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,14.0,South Coast AQMD
09/19/16,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,24.0,South Coast AQMD
09/19/16,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,39.0,South Coast AQMD
