Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
10/24/18,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,38.0,South Coast AQMD
10/24/18,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,17.0,South Coast AQMD
10/24/18,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,43.0,South Coast AQMD
10/24/18,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.0,South Coast AQMD
10/24/18,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,37.0,South Coast AQMD
10/24/18,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,18.0,South Coast AQMD
10/24/18,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,52.0,South Coast AQMD
10/24/18,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,23.0,South Coast AQMD
10/24/18,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,15.1,South Coast AQMD
10/24/18,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,19.5,South Coast AQMD
10/24/18,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,13.1,South Coast AQMD
10/24/18,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,16.3,South Coast AQMD
