Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
09/08/20,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,30.0,South Coast AQMD
09/08/20,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,49.0,South Coast AQMD
09/08/20,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,24.0,South Coast AQMD
09/08/20,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,10.0,South Coast AQMD
09/08/20,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,23.0,South Coast AQMD
09/08/20,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,13.0,South Coast AQMD
09/08/20,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,19.0,South Coast AQMD
09/08/20,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,13.0,South Coast AQMD
09/08/20,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,25.0,South Coast AQMD
09/08/20,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,9.0,South Coast AQMD
09/08/20,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,27.0,South Coast AQMD
09/08/20,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,15.0,South Coast AQMD
09/08/20,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,33.0,South Coast AQMD
09/08/20,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.0,South Coast AQMD
09/08/20,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,30.0,South Coast AQMD
09/08/20,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,18.0,South Coast AQMD
09/08/20,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,13.1,South Coast AQMD
09/08/20,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,14.1,South Coast AQMD
09/08/20,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,14.1,South Coast AQMD
09/08/20,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,13.4,South Coast AQMD
09/08/20,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,13.6,South Coast AQMD
09/08/20,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,14.1,South Coast AQMD
09/08/20,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,15.4,South Coast AQMD
09/08/20,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,14.1,South Coast AQMD
