Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
11/23/22,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,41.0,South Coast AQMD
11/23/22,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.7,South Coast AQMD
11/23/22,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,32.0,South Coast AQMD
11/23/22,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,14.5,South Coast AQMD
11/23/22,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,35.0,South Coast AQMD
11/23/22,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,13.5,South Coast AQMD
11/23/22,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,25.0,South Coast AQMD
11/23/22,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,9.8,South Coast AQMD
11/23/22,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,29.0,South Coast AQMD
11/23/22,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,9.6,South Coast AQMD
11/23/22,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,32.0,South Coast AQMD
11/23/22,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,9.9,South Coast AQMD
11/23/22,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,46.0,South Coast AQMD
11/23/22,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.9,South Coast AQMD
11/23/22,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,48.0,South Coast AQMD
11/23/22,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,17.7,South Coast AQMD
11/23/22,08:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,33.0,South Coast AQMD
11/23/22,08:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,21.2,South Coast AQMD
11/23/22,09:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,39.0,South Coast AQMD
11/23/22,09:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,23.7,South Coast AQMD
11/23/22,10:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,37.0,South Coast AQMD
11/23/22,10:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,21.5,South Coast AQMD
11/23/22,11:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,33.0,South Coast AQMD
11/23/22,11:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,22.2,South Coast AQMD
11/23/22,12:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,31.0,South Coast AQMD
11/23/22,12:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,22.7,South Coast AQMD
11/23/22,13:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,37.0,South Coast AQMD
11/23/22,13:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,23.2,South Coast AQMD
11/23/22,14:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,60.0,South Coast AQMD
11/23/22,14:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,26.9,South Coast AQMD
11/23/22,15:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,149.0,South Coast AQMD
11/23/22,15:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,56.9,South Coast AQMD
