Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
05/13/16,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,11.0,South Coast AQMD
05/13/16,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,35.0,South Coast AQMD
05/13/16,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,24.0,South Coast AQMD
05/13/16,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,34.0,South Coast AQMD
05/13/16,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,23.0,South Coast AQMD
05/13/16,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,38.0,South Coast AQMD
05/13/16,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,29.0,South Coast AQMD
05/13/16,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,42.0,South Coast AQMD
05/13/16,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,30.0,South Coast AQMD
05/13/16,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,49.0,South Coast AQMD
05/13/16,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,35.0,South Coast AQMD
05/13/16,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,53.0,South Coast AQMD
05/13/16,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,38.0,South Coast AQMD
05/13/16,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,51.0,South Coast AQMD
05/13/16,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,39.0,South Coast AQMD
05/13/16,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,52.0,South Coast AQMD
05/13/16,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,10.0,South Coast AQMD
05/13/16,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,13.0,South Coast AQMD
05/13/16,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,12.0,South Coast AQMD
05/13/16,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,11.0,South Coast AQMD
05/13/16,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,19.0,South Coast AQMD
05/13/16,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,13.0,South Coast AQMD
05/13/16,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,14.0,South Coast AQMD
05/13/16,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,15.0,South Coast AQMD
