Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
02/28/23,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,9.0,South Coast AQMD
02/28/23,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,7.0,South Coast AQMD
02/28/23,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,9.0,South Coast AQMD
02/28/23,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,9.6,South Coast AQMD
02/28/23,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,8.0,South Coast AQMD
02/28/23,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,7.5,South Coast AQMD
02/28/23,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,8.0,South Coast AQMD
02/28/23,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,5.3,South Coast AQMD
02/28/23,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,10.0,South Coast AQMD
02/28/23,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,4.3,South Coast AQMD
02/28/23,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,8.0,South Coast AQMD
02/28/23,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,8.6,South Coast AQMD
02/28/23,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,9.0,South Coast AQMD
02/28/23,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,7.9,South Coast AQMD
02/28/23,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,12.0,South Coast AQMD
02/28/23,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,7.4,South Coast AQMD
02/28/23,08:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,3.0,South Coast AQMD
02/28/23,08:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,7.5,South Coast AQMD
02/28/23,09:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,0.0,South Coast AQMD
02/28/23,09:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,4.4,South Coast AQMD
02/28/23,10:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,0.0,South Coast AQMD
02/28/23,10:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,2.9,South Coast AQMD
02/28/23,11:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,2.0,South Coast AQMD
02/28/23,11:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,4.1,South Coast AQMD
02/28/23,12:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,2.0,South Coast AQMD
02/28/23,12:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,3.4,South Coast AQMD
02/28/23,13:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,4.0,South Coast AQMD
02/28/23,13:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,3.6,South Coast AQMD
02/28/23,14:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,5.0,South Coast AQMD
02/28/23,14:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,8.5,South Coast AQMD
02/28/23,15:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,8.0,South Coast AQMD
02/28/23,15:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,5.1,South Coast AQMD
