Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
03/11/16,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,11.0,South Coast AQMD
03/11/16,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,36.0,South Coast AQMD
03/11/16,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,12.0,South Coast AQMD
03/11/16,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,24.0,South Coast AQMD
03/11/16,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,15.0,South Coast AQMD
03/11/16,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,27.0,South Coast AQMD
03/11/16,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,11.0,South Coast AQMD
03/11/16,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,31.0,South Coast AQMD
03/11/16,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,18.0,South Coast AQMD
03/11/16,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,35.0,South Coast AQMD
03/11/16,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,7.0,South Coast AQMD
03/11/16,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,8.0,South Coast AQMD
03/11/16,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,7.0,South Coast AQMD
03/11/16,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,10.0,South Coast AQMD
03/11/16,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,9.0,South Coast AQMD
