Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
05/19/22,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,45.0,South Coast AQMD
05/19/22,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,21.6,South Coast AQMD
05/19/22,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,42.0,South Coast AQMD
05/19/22,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,20.4,South Coast AQMD
05/19/22,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,38.0,South Coast AQMD
05/19/22,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,26.0,South Coast AQMD
05/19/22,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,36.0,South Coast AQMD
05/19/22,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,18.7,South Coast AQMD
05/19/22,08:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,18.0,South Coast AQMD
05/19/22,08:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,14.5,South Coast AQMD
05/19/22,09:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,21.0,South Coast AQMD
05/19/22,09:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,9.6,South Coast AQMD
05/19/22,10:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,20.0,South Coast AQMD
05/19/22,10:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,8.8,South Coast AQMD
05/19/22,12:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,22.0,South Coast AQMD
05/19/22,12:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,10.8,South Coast AQMD
