Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
01/24/23,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,28.0,South Coast AQMD
01/24/23,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,8.6,South Coast AQMD
01/24/23,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,24.0,South Coast AQMD
01/24/23,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,8.1,South Coast AQMD
01/24/23,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,23.0,South Coast AQMD
01/24/23,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,8.4,South Coast AQMD
01/24/23,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,38.0,South Coast AQMD
01/24/23,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,9.3,South Coast AQMD
01/24/23,11:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,23.0,South Coast AQMD
01/24/23,11:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,9.5,South Coast AQMD
01/24/23,12:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,24.0,South Coast AQMD
01/24/23,12:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,12.7,South Coast AQMD
01/24/23,13:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,33.0,South Coast AQMD
01/24/23,13:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,12.9,South Coast AQMD
01/24/23,14:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,34.0,South Coast AQMD
01/24/23,14:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,11.2,South Coast AQMD
