Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
12/11/19,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,33.0,South Coast AQMD
12/11/19,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,19.0,South Coast AQMD
12/11/19,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,25.0,South Coast AQMD
12/11/19,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,12.0,South Coast AQMD
12/11/19,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,27.0,South Coast AQMD
12/11/19,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,15.0,South Coast AQMD
12/11/19,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,31.0,South Coast AQMD
12/11/19,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,10.0,South Coast AQMD
12/11/19,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,19.8,South Coast AQMD
12/11/19,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,22.8,South Coast AQMD
12/11/19,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,17.6,South Coast AQMD
12/11/19,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,19.8,South Coast AQMD
