Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
01/02/19,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,22.0,South Coast AQMD
01/02/19,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,11.0,South Coast AQMD
01/02/19,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,24.0,South Coast AQMD
01/02/19,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,11.0,South Coast AQMD
01/02/19,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,26.0,South Coast AQMD
01/02/19,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,8.0,South Coast AQMD
01/02/19,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,36.0,South Coast AQMD
01/02/19,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,12.0,South Coast AQMD
01/02/19,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,20.9,South Coast AQMD
01/02/19,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,22.6,South Coast AQMD
01/02/19,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,25.4,South Coast AQMD
01/02/19,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,23.1,South Coast AQMD
01/02/19,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,26.1,South Coast AQMD
