Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
04/01/15,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,33.0,South Coast AQMD
04/01/15,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,15.0,South Coast AQMD
04/01/15,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,32.0,South Coast AQMD
04/01/15,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,24.0,South Coast AQMD
04/01/15,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,31.0,South Coast AQMD
04/01/15,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,23.0,South Coast AQMD
04/01/15,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,34.0,South Coast AQMD
04/01/15,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,21.0,South Coast AQMD
04/01/15,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,43.0,South Coast AQMD
04/01/15,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,44.0,South Coast AQMD
04/01/15,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,16.0,South Coast AQMD
04/01/15,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,13.0,South Coast AQMD
04/01/15,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,9.0,South Coast AQMD
04/01/15,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,10.0,South Coast AQMD
04/01/15,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,17.0,South Coast AQMD
