Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
10/19/17,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,52.0,South Coast AQMD
10/19/17,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,32.0,South Coast AQMD
10/19/17,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,53.0,South Coast AQMD
10/19/17,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,28.0,South Coast AQMD
10/19/17,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,55.0,South Coast AQMD
10/19/17,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,28.0,South Coast AQMD
10/19/17,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,58.0,South Coast AQMD
10/19/17,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,30.0,South Coast AQMD
10/19/17,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,59.0,South Coast AQMD
10/19/17,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,33.0,South Coast AQMD
10/19/17,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,82.0,South Coast AQMD
10/19/17,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,39.0,South Coast AQMD
10/19/17,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,104.0,South Coast AQMD
10/19/17,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,35.0,South Coast AQMD
10/19/17,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,77.0,South Coast AQMD
10/19/17,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,34.0,South Coast AQMD
10/19/17,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,21.5,South Coast AQMD
10/19/17,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,12.9,South Coast AQMD
10/19/17,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,19.1,South Coast AQMD
10/19/17,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,13.6,South Coast AQMD
10/19/17,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,26.9,South Coast AQMD
10/19/17,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,21.3,South Coast AQMD
10/19/17,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,24.4,South Coast AQMD
10/19/17,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,25.9,South Coast AQMD
