Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
10/28/22,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,42.0,South Coast AQMD
10/28/22,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,25.5,South Coast AQMD
10/28/22,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,41.0,South Coast AQMD
10/28/22,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,19.2,South Coast AQMD
10/28/22,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,32.0,South Coast AQMD
10/28/22,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.2,South Coast AQMD
10/28/22,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,34.0,South Coast AQMD
10/28/22,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,13.7,South Coast AQMD
10/28/22,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,36.0,South Coast AQMD
10/28/22,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,15.7,South Coast AQMD
10/28/22,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,43.0,South Coast AQMD
10/28/22,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,18.2,South Coast AQMD
10/28/22,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,53.0,South Coast AQMD
10/28/22,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,15.2,South Coast AQMD
10/28/22,08:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,37.0,South Coast AQMD
10/28/22,08:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,10.1,South Coast AQMD
10/28/22,09:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,34.0,South Coast AQMD
10/28/22,09:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,15.4,South Coast AQMD
10/28/22,10:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,33.0,South Coast AQMD
10/28/22,10:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,10.3,South Coast AQMD
10/28/22,11:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,36.0,South Coast AQMD
10/28/22,11:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,12.7,South Coast AQMD
10/28/22,12:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,38.0,South Coast AQMD
10/28/22,12:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,14.7,South Coast AQMD
10/28/22,13:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,52.0,South Coast AQMD
10/28/22,13:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,19.1,South Coast AQMD
10/28/22,14:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,53.0,South Coast AQMD
10/28/22,14:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,13.0,South Coast AQMD
