Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
04/30/18,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,19.0,South Coast AQMD
04/30/18,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,9.0,South Coast AQMD
04/30/18,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,24.0,South Coast AQMD
04/30/18,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,13.0,South Coast AQMD
04/30/18,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,37.0,South Coast AQMD
04/30/18,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,11.0,South Coast AQMD
04/30/18,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,28.0,South Coast AQMD
04/30/18,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,10.0,South Coast AQMD
04/30/18,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,28.0,South Coast AQMD
04/30/18,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,9.0,South Coast AQMD
04/30/18,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,33.0,South Coast AQMD
04/30/18,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,8.0,South Coast AQMD
04/30/18,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,32.0,South Coast AQMD
04/30/18,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,8.0,South Coast AQMD
04/30/18,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,38.0,South Coast AQMD
04/30/18,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,11.0,South Coast AQMD
04/30/18,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,10.7,South Coast AQMD
04/30/18,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,8.8,South Coast AQMD
04/30/18,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,6.1,South Coast AQMD
04/30/18,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,7.3,South Coast AQMD
04/30/18,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,9.3,South Coast AQMD
04/30/18,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,7.8,South Coast AQMD
04/30/18,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,5.8,South Coast AQMD
04/30/18,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,8.1,South Coast AQMD
