Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
02/15/17,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,13.0,South Coast AQMD
02/15/17,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,36.0,South Coast AQMD
02/15/17,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,13.0,South Coast AQMD
02/15/17,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,29.0,South Coast AQMD
02/15/17,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,14.0,South Coast AQMD
02/15/17,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,34.0,South Coast AQMD
02/15/17,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,12.0,South Coast AQMD
02/15/17,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,31.0,South Coast AQMD
02/15/17,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,9.0,South Coast AQMD
02/15/17,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,32.0,South Coast AQMD
02/15/17,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,15.0,South Coast AQMD
02/15/17,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,31.0,South Coast AQMD
02/15/17,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.0,South Coast AQMD
02/15/17,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,35.0,South Coast AQMD
02/15/17,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,18.0,South Coast AQMD
02/15/17,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,40.0,South Coast AQMD
02/15/17,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,10.4,South Coast AQMD
02/15/17,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,22.6,South Coast AQMD
02/15/17,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,17.2,South Coast AQMD
02/15/17,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,21.6,South Coast AQMD
02/15/17,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,12.3,South Coast AQMD
02/15/17,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,16.2,South Coast AQMD
02/15/17,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,9.2,South Coast AQMD
02/15/17,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,22.6,South Coast AQMD
