Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
01/25/21,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,11.0,South Coast AQMD
01/25/21,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,5.0,South Coast AQMD
01/25/21,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,8.0,South Coast AQMD
01/25/21,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,5.0,South Coast AQMD
01/25/21,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,6.0,South Coast AQMD
01/25/21,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,2.0,South Coast AQMD
01/25/21,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,2.0,South Coast AQMD
01/25/21,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,0.0,South Coast AQMD
01/25/21,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,3.0,South Coast AQMD
01/25/21,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,1.0,South Coast AQMD
01/25/21,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,5.0,South Coast AQMD
01/25/21,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,2.0,South Coast AQMD
01/25/21,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,3.0,South Coast AQMD
01/25/21,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,2.0,South Coast AQMD
01/25/21,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,5.0,South Coast AQMD
01/25/21,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,1.0,South Coast AQMD
01/25/21,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,3.6,South Coast AQMD
01/25/21,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,3.9,South Coast AQMD
01/25/21,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,5.1,South Coast AQMD
01/25/21,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,4.1,South Coast AQMD
01/25/21,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,6.6,South Coast AQMD
01/25/21,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,9.8,South Coast AQMD
01/25/21,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,8.3,South Coast AQMD
01/25/21,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,6.1,South Coast AQMD
