Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
04/29/16,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,12.0,South Coast AQMD
04/29/16,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,36.0,South Coast AQMD
04/29/16,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,11.0,South Coast AQMD
04/29/16,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,34.0,South Coast AQMD
04/29/16,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,6.0,South Coast AQMD
04/29/16,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,29.0,South Coast AQMD
04/29/16,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,5.0,South Coast AQMD
04/29/16,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,30.0,South Coast AQMD
04/29/16,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,11.0,South Coast AQMD
04/29/16,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,27.0,South Coast AQMD
04/29/16,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,9.0,South Coast AQMD
04/29/16,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,32.0,South Coast AQMD
04/29/16,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,14.0,South Coast AQMD
04/29/16,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,29.0,South Coast AQMD
04/29/16,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,7.0,South Coast AQMD
04/29/16,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,33.0,South Coast AQMD
04/29/16,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,12.0,South Coast AQMD
04/29/16,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,11.0,South Coast AQMD
04/29/16,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,6.0,South Coast AQMD
04/29/16,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,9.0,South Coast AQMD
04/29/16,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,8.0,South Coast AQMD
04/29/16,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,6.0,South Coast AQMD
04/29/16,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,19.0,South Coast AQMD
04/29/16,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,1.0,South Coast AQMD
