Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
08/16/24,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,22.0,South Coast AQMD
08/16/24,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,8.3,South Coast AQMD
08/16/24,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,19.0,South Coast AQMD
08/16/24,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,8.1,South Coast AQMD
08/16/24,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,24.0,South Coast AQMD
08/16/24,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,8.5,South Coast AQMD
08/16/24,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,34.0,South Coast AQMD
08/16/24,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,9.5,South Coast AQMD
08/16/24,11:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,30.0,South Coast AQMD
08/16/24,11:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,4.7,South Coast AQMD
08/16/24,12:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,23.0,South Coast AQMD
08/16/24,12:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,7.9,South Coast AQMD
08/16/24,13:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,23.0,South Coast AQMD
08/16/24,13:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,6.6,South Coast AQMD
08/16/24,14:00,840060374009,Long Beach Signal Hi,-8,PM10,UG/M3,26.0,South Coast AQMD
08/16/24,14:00,840060374009,Long Beach Signal Hi,-8,PM2.5,UG/M3,10.1,South Coast AQMD
