Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
10/26/16,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,9.0,South Coast AQMD
10/26/16,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,25.0,South Coast AQMD
10/26/16,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,8.0,South Coast AQMD
10/26/16,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,29.0,South Coast AQMD
10/26/16,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,7.0,South Coast AQMD
10/26/16,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,26.0,South Coast AQMD
10/26/16,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,15.0,South Coast AQMD
10/26/16,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,39.0,South Coast AQMD
10/26/16,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,14.0,South Coast AQMD
10/26/16,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,50.0,South Coast AQMD
10/26/16,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,6.0,South Coast AQMD
10/26/16,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,5.0,South Coast AQMD
10/26/16,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,0.0,South Coast AQMD
10/26/16,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,5.0,South Coast AQMD
10/26/16,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,8.0,South Coast AQMD
