Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
10/03/19,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,34.0,South Coast AQMD
10/03/19,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,15.0,South Coast AQMD
10/03/19,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,30.0,South Coast AQMD
10/03/19,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,16.0,South Coast AQMD
10/03/19,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,29.0,South Coast AQMD
10/03/19,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,12.0,South Coast AQMD
10/03/19,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,33.0,South Coast AQMD
10/03/19,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,12.0,South Coast AQMD
10/03/19,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,43.0,South Coast AQMD
10/03/19,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,11.0,South Coast AQMD
10/03/19,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,50.0,South Coast AQMD
10/03/19,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,15.0,South Coast AQMD
10/03/19,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,55.0,South Coast AQMD
10/03/19,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,14.0,South Coast AQMD
10/03/19,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,11.7,South Coast AQMD
10/03/19,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,11.3,South Coast AQMD
10/03/19,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,9.1,South Coast AQMD
10/03/19,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,11.5,South Coast AQMD
10/03/19,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,12.5,South Coast AQMD
10/03/19,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,17.7,South Coast AQMD
10/03/19,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,23.2,South Coast AQMD
