Date,Time,SiteCode,Location,Timezone,Parameter,Unit,Value,Agency
12/04/17,08:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,44.0,South Coast AQMD
12/04/17,08:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,27.0,South Coast AQMD
12/04/17,09:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,44.0,South Coast AQMD
12/04/17,09:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,26.0,South Coast AQMD
12/04/17,10:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,44.0,South Coast AQMD
12/04/17,10:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,28.0,South Coast AQMD
12/04/17,11:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,39.0,South Coast AQMD
12/04/17,11:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,23.0,South Coast AQMD
12/04/17,12:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,36.0,South Coast AQMD
12/04/17,12:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,20.0,South Coast AQMD
12/04/17,13:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,41.0,South Coast AQMD
12/04/17,13:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,24.0,South Coast AQMD
12/04/17,14:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,44.0,South Coast AQMD
12/04/17,14:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,20.0,South Coast AQMD
12/04/17,15:00,060371103,Los Angeles - N. Mai,-8,PM10,UG/M3,60.0,South Coast AQMD
12/04/17,15:00,060371103,Los Angeles - N. Mai,-8,PM2.5,UG/M3,26.0,South Coast AQMD
12/04/17,08:00,060374004,South Long Beach,-8,PM2.5,UG/M3,20.6,South Coast AQMD
12/04/17,09:00,060374004,South Long Beach,-8,PM2.5,UG/M3,18.8,South Coast AQMD
12/04/17,10:00,060374004,South Long Beach,-8,PM2.5,UG/M3,22.7,South Coast AQMD
12/04/17,11:00,060374004,South Long Beach,-8,PM2.5,UG/M3,12.7,South Coast AQMD
12/04/17,12:00,060374004,South Long Beach,-8,PM2.5,UG/M3,12.9,South Coast AQMD
12/04/17,13:00,060374004,South Long Beach,-8,PM2.5,UG/M3,16.6,South Coast AQMD
12/04/17,14:00,060374004,South Long Beach,-8,PM2.5,UG/M3,24.4,South Coast AQMD
12/04/17,15:00,060374004,South Long Beach,-8,PM2.5,UG/M3,24.4,South Coast AQMD
