Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
09/15/17,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.0,19.0
09/15/17,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.0,16.0
09/15/17,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.0,13.0
09/15/17,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.0,26.0
09/15/17,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.0,22.0
09/15/17,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,30.0
