Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
10/04/19,08:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,8.3,
10/04/19,09:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,8.4,
10/04/19,11:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,7.4,
10/04/19,13:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,17.9,
10/04/19,14:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,9.8,
10/04/19,15:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,12.9,
