Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
04/28/17,08:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,5.8,
04/28/17,11:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,12.8,
04/28/17,14:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,11.1,
04/28/17,15:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,16.3,
