Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
02/21/18,12:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,9.3,
02/21/18,13:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,9.7,
