Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
04/26/17,10:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,9.9,
04/26/17,11:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,10.6,
