Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
01/16/20,11:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,53.8,
01/16/20,12:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,53.3,
01/16/20,13:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,57.4,
01/16/20,14:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,63.0,
01/16/20,15:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,67.8,
