YearWeek,PM2.5,PM10
2020-39,14.700000000000001,
2020-4,9.033333333333333,
2020-40,14.12857142857143,
2020-41,38.7625,
2020-42,19.154166666666665,
2020-43,19.625,
2020-44,43.974074074074075,
2020-45,22.0,
2020-46,18.99285714285714,
2020-47,17.653846153846153,
2020-48,22.456410256410255,
2020-49,30.1125,
2020-5,15.680000000000001,
2020-50,20.467567567567567,
2020-51,15.926666666666668,
2020-52,18.226666666666667,
2020-6,9.75,
2020-7,13.322222222222223,
2020-8,22.057142857142857,
2020-9,15.838235294117647,
2021-1,23.7,
2021-10,8.390322580645162,
2021-11,8.992592592592594,
2021-12,13.3875,
2021-13,13.9,
2021-14,12.381818181818181,
2021-15,15.4,
2021-16,10.016666666666667,
2021-17,9.55,
2021-18,15.592307692307692,
2021-19,15.8,
2021-2,28.48,
2021-20,7.0,
2021-21,11.649999999999999,
2021-22,10.48,
2021-23,7.7575,
2021-24,7.8999999999999995,
2021-3,14.078947368421053,
2021-33,9.344444444444445,
2021-34,16.317391304347826,
2021-38,12.174074074074074,
2021-39,12.904166666666667,
2021-4,7.908108108108109,
2021-40,10.5,
2021-41,14.5375,
2021-42,13.6,
2021-44,19.11470588235294,
2021-45,16.805882352941175,
2021-46,30.17777777777778,
2021-47,13.977777777777778,
2021-48,34.375,
2021-5,10.553846153846154,
2021-50,20.104545454545455,
2021-51,32.785000000000004,
2021-6,14.73125,
2021-7,11.093333333333334,
2021-8,13.69375,
2021-9,15.940000000000001,
2022-1,16.986666666666668,
2022-10,17.1,
2022-11,16.9375,
2022-12,14.915625,
2022-13,10.95625,
2022-14,14.418181818181818,
2022-15,14.325,
2022-16,8.66,
2022-17,19.0,
2022-2,19.55,
2022-3,10.055555555555555,
2022-4,15.733333333333333,
2022-5,26.6,
2022-6,20.2,
2022-7,17.4,
2022-8,11.375,
2022-9,14.520000000000001,
