Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
08/20/21,09:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,6.1,
08/20/21,10:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,5.6,
08/20/21,12:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,9.5,
08/20/21,14:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,7.3,
08/20/21,15:00,060374004,South Long Beach,-8,UG/M3,South Coast AQMD,7.6,
