Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
04/01/22,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.0,17.0
04/01/22,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.1,21.0
04/01/22,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.1,24.0
04/01/22,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.1,23.0
04/01/22,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.5,26.0
04/01/22,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.2,30.0
04/01/22,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.5,40.0
04/01/22,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.3,32.0
