Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
10/26/23,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.7,21.0
10/26/23,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.7,22.0
10/26/23,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.7,19.0
10/26/23,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.0,19.0
10/26/23,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.0,19.0
10/26/23,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.3,15.0
10/26/23,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.5,24.0
10/26/23,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.5,23.0
