Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
08/28/18,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.0,27.0
08/28/18,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.0,30.0
08/28/18,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,22.0
08/28/18,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,31.0
08/28/18,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.0,34.0
08/28/18,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,22.0,41.0
