Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
10/11/22,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.9,39.0
10/11/22,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.5,28.0
10/11/22,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.6,22.0
10/11/22,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.3,30.0
