Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
12/10/14,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.0,38.0
12/10/14,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.0,29.0
12/10/14,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.0,35.0
12/10/14,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,34.0
