Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
05/28/15,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.0,18.0
05/28/15,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.0,24.0
05/28/15,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.0,21.0
05/28/15,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.0,23.0
05/28/15,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.0,19.0
05/28/15,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,21.0
05/28/15,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,26.0,29.0
05/28/15,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,34.0,48.0
