Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
08/23/21,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,18.0,31.0
08/23/21,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,26.0
08/23/21,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,23.0
08/23/21,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,20.0,31.0
08/23/21,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,27.0
08/23/21,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.0,35.0
