Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
12/07/17,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.0,47.0
12/07/17,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,21.0,51.0
12/07/17,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.0,48.0
12/07/17,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.0,41.0
12/07/17,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.0,47.0
12/07/17,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.0,53.0
12/07/17,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.0,59.0
12/07/17,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.0,99.0
