YearWeek,PM2.5,PM10
2017-47,14.571428571428571,44.285714285714285
2017-48,25.181818181818183,52.45454545454545
2017-49,14.875,52.05
2017-5,25.857142857142858,34.142857142857146
2017-50,16.026315789473685,55.81578947368421
2017-51,15.227272727272727,44.54545454545455
2017-6,6.555555555555555,9.76923076923077
2017-7,12.384615384615385,30.884615384615383
2017-8,7.525,15.275
2017-9,8.4,19.825
2018-1,24.11111111111111,49.333333333333336
2018-10,12.15,30.275
2018-11,12.378378378378379,18.135135135135137
2018-12,12.666666666666666,22.083333333333332
2018-14,18.333333333333332,28.833333333333332
2018-15,18.833333333333332,49.166666666666664
2018-16,8.46875,25.59375
2018-17,27.025,46.525
2018-18,12.16,30.6
2018-19,19.1,40.3
2018-2,19.4,27.4
2018-20,11.181818181818182,23.454545454545453
2018-21,13.0,33.0
2018-22,12.681818181818182,22.227272727272727
2018-23,19.95,38.1
2018-24,20.25,43.714285714285715
2018-3,24.652173913043477,49.391304347826086
2018-33,17.0,37.5
2018-34,24.0,45.0
2018-35,17.666666666666668,34.0
2018-36,17.0,29.0
2018-37,14.333333333333334,32.0
2018-38,17.34375,43.34375
2018-39,19.21875,38.84375
2018-4,13.25,33.5
2018-41,14.125,31.0
2018-42,12.333333333333334,29.833333333333332
2018-43,22.818181818181817,47.0
2018-44,19.85,44.3
2018-45,20.2,39.24
2018-46,17.0,64.0
2018-47,19.25,53.625
2018-48,6.333333333333333,22.666666666666668
2018-49,6.0,13.833333333333334
2018-5,16.65,43.5
2018-50,14.102564102564102,30.384615384615383
2018-51,13.147058823529411,34.029411764705884
2018-6,26.44,47.56
2018-7,10.9,24.416666666666668
2018-8,5.416666666666667,22.583333333333332
2018-9,12.705882352941176,22.41176470588235
2019-1,10.5,27.0
2019-10,5.5,17.5
2019-11,10.705882352941176,28.41176470588235
2019-12,13.521739130434783,30.347826086956523
2019-14,3.5,10.25
2019-15,17.0,45.0
2019-16,14.0,34.0
2019-18,14.88888888888889,34.55555555555556
2019-19,6.8,16.0
2019-2,7.0,17.0
2019-20,16.59090909090909,29.5
2019-21,9.0,14.0
2019-24,22.0,51.0
2019-3,6.3,13.1
2019-33,22.125,30.25
2019-34,14.26923076923077,27.576923076923077
2019-35,13.428571428571429,28.357142857142858
2019-36,15.846153846153847,40.0
2019-37,15.6,42.0
2019-38,14.666666666666666,35.333333333333336
2019-39,9.625,26.125
2019-4,6.0,11.0
2019-40,12.121212121212121,33.84848484848485
2019-41,13.88888888888889,37.77777777777778
2019-42,16.333333333333332,41.0
2019-43,6.0,26.428571428571427
2019-44,16.0,63.0
2019-45,26.363636363636363,53.18181818181818
2019-46,22.52173913043478,35.73913043478261
2019-47,7.166666666666667,17.833333333333332
2019-49,10.125,15.625
2019-5,21.16,42.28
2019-50,14.714285714285714,31.071428571428573
2019-51,9.0,29.333333333333332
2019-6,5.04,9.56
2019-7,8.25,24.25
2019-8,13.0,26.0
2019-9,15.555555555555555,31.0
2020-1,16.9,30.6
2020-10,5.9,20.4
2020-11,9.375,19.875
2020-12,5.5,14.875
2020-14,9.5,19.5
2020-15,2.125,5.666666666666667
2020-16,8.125,20.083333333333332
2020-18,18.25,33.625
2020-19,15.5,41.0
2020-2,10.324324324324325,25.594594594594593
2020-20,12.0,26.5
2020-21,7.485714285714286,22.257142857142856
2020-22,15.7,31.208333333333332
2020-23,12.25,28.25
2020-24,13.25,37.0
2020-3,22.91304347826087,38.95652173913044
2020-34,21.0,49.0
2020-35,19.0,42.5
2020-36,16.692307692307693,31.23076923076923
2020-37,20.636363636363637,37.45454545454545
2020-38,45.18181818181818,78.81818181818181
2020-39,21.857142857142858,37.357142857142854
2020-4,10.0,22.333333333333332
2020-40,20.714285714285715,52.357142857142854
2020-41,38.5,59.0
2020-42,20.791666666666668,45.708333333333336
2020-43,20.175,35.325
2020-44,23.074074074074073,60.370370370370374
2020-45,22.692307692307693,46.15384615384615
2020-46,12.466666666666667,27.666666666666668
2020-47,11.923076923076923,31.615384615384617
2020-48,20.487179487179485,45.07692307692308
2020-49,11.425,44.425
2020-5,11.5,29.4
2020-50,15.628571428571428,50.86486486486486
2020-51,10.866666666666667,31.733333333333334
2020-52,10.533333333333333,31.4
2020-6,5.166666666666667,44.0
2020-7,15.88888888888889,44.333333333333336
2020-8,21.0,42.642857142857146
2020-9,12.838709677419354,36.05882352941177
2021-1,18.8,36.6
2021-10,6.161290322580645,12.161290322580646
2021-11,8.25925925925926,18.51851851851852
2021-12,4.875,20.875
2021-13,17.0,36.0
2021-14,17.181818181818183,36.63636363636363
2021-15,17.0,38.0
2021-16,13.333333333333334,21.88888888888889
2021-17,11.966666666666667,24.633333333333333
2021-18,19.23076923076923,34.84615384615385
2021-19,18.11111111111111,31.666666666666668
2021-2,14.11111111111111,33.3
2021-20,9.25,11.875
2021-21,16.5,34.0
2021-22,18.6,24.0
2021-23,11.925,23.575
2021-24,16.0,25.75
2021-3,13.210526315789474,28.842105263157894
2021-33,9.88888888888889,20.11111111111111
2021-34,18.47826086956522,34.21739130434783
2021-38,14.407407407407407,34.96296296296296
2021-39,11.875,32.25
2021-4,6.405405405405405,15.818181818181818
2021-40,10.0,18.0
2021-41,5.875,60.75
2021-42,10.6,35.0
2021-44,22.516129032258064,32.87096774193548
2021-45,25.6,39.8125
2021-46,22.88888888888889,38.888888888888886
2021-47,11.75,41.0
2021-48,25.5,26.75
2021-5,11.846153846153847,24.384615384615383
2021-50,10.090909090909092,24.045454545454547
2021-51,19.85,37.7
2021-6,19.9375,35.8125
2021-7,8.733333333333333,22.066666666666666
2021-8,12.0625,33.3125
2021-9,9.9,30.3
2022-1,9.666666666666666,23.0
2022-10,,27.0
2022-11,11.433333333333332,33.714285714285715
2022-12,13.35625,35.3125
2022-13,12.06875,25.0625
2022-14,13.52727272727273,31.09090909090909
2022-15,10.975,33.25
2022-16,8.27,21.0
2022-17,14.633333333333333,30.333333333333332
2022-18,18.114285714285717,37.857142857142854
2022-19,11.607894736842105,31.897435897435898
2022-2,5.0,18.5
2022-20,15.123333333333333,31.0
2022-21,17.259999999999998,29.8
2022-22,17.0375,39.625
2022-23,15.799999999999999,30.666666666666668
2022-3,10.625,22.555555555555557
2022-33,7.6,21.0
2022-34,11.45483870967742,25.193548387096776
2022-35,13.72,33.04
2022-36,11.32,31.4
2022-37,11.399999999999999,24.5
2022-38,6.166666666666667,20.666666666666668
2022-39,15.86,31.4
2022-4,8.533333333333333,28.333333333333332
2022-40,15.71142857142857,32.69444444444444
2022-41,14.159090909090908,28.40909090909091
2022-42,11.15,29.75
2022-43,15.036363636363637,38.54545454545455
2022-44,12.239999999999998,33.0
2022-45,10.45,23.5
2022-46,10.733333333333334,32.5
2022-47,13.389189189189189,30.783783783783782
2022-48,11.208333333333334,27.333333333333332
2022-49,6.125,22.0
2022-5,9.9,45.0
2022-50,12.344444444444443,21.77777777777778
2022-6,9.06060606060606,32.94117647058823
2022-7,8.244444444444445,30.11111111111111
2022-8,11.4125,25.75
2022-9,14.444444444444445,37.3
2023-1,7.766666666666667,15.0
2023-10,9.115,16.5
2023-11,6.24,11.6
2023-12,7.5625,8.125
2023-14,12.5,26.0
2023-15,14.603846153846153,22.576923076923077
2023-16,17.3125,30.6875
2023-17,20.68421052631579,33.421052631578945
2023-18,6.033333333333333,8.222222222222221
2023-19,9.5,21.0
2023-2,7.8500000000000005,18.53846153846154
2023-21,,14.352941176470589
2023-22,,14.85
2023-23,,16.714285714285715
2023-24,,15.5
2023-3,5.5,11.633333333333333
2023-33,11.866666666666667,21.666666666666668
2023-34,10.5,29.0
2023-35,17.533333333333335,34.333333333333336
2023-36,11.995454545454544,28.181818181818183
2023-37,12.733333333333334,30.846153846153847
2023-38,9.788888888888888,15.4
2023-39,18.966666666666665,31.88888888888889
2023-4,7.459999999999999,24.6
2023-40,10.700000000000001,20.428571428571427
2023-41,11.32,26.2
2023-42,18.126666666666665,39.666666666666664
2023-43,8.1075,21.975
2023-44,9.744444444444445,37.611111111111114
2023-45,6.233333333333333,30.0
2023-46,12.516666666666666,34.333333333333336
2023-47,8.657142857142857,25.571428571428573
2023-48,4.9,14.4
2023-49,11.614285714285714,27.392857142857142
2023-5,11.8125,26.875
2023-50,13.882142857142856,32.42857142857143
2023-51,11.992307692307692,17.692307692307693
2023-6,11.36,27.6
2023-7,7.875,23.25
2023-8,7.078947368421052,13.894736842105264
2023-9,8.968421052631578,13.394736842105264
2024-1,7.641666666666667,9.416666666666666
2024-10,7.464864864864865,15.054054054054054
2024-11,8.15,21.346153846153847
2024-12,11.25,26.125
2024-14,9.52,20.3
2024-15,18.533333333333335,25.444444444444443
2024-16,9.266666666666667,11.666666666666666
2024-17,7.7,16.08
2024-18,14.833333333333334,28.962962962962962
2024-19,9.883333333333333,22.166666666666668
2024-2,10.358333333333333,17.333333333333332
2024-20,8.5,10.11111111111111
2024-21,12.9,23.833333333333332
2024-22,25.1,40.0
2024-23,19.06551724137931,24.620689655172413
2024-24,12.735,18.55
2024-3,24.51025641025641,32.76923076923077
2024-33,8.6,24.75
2024-35,13.425,21.625
2024-36,16.333333333333332,39.55555555555556
2024-37,16.366666666666667,36.733333333333334
2024-38,9.156410256410258,19.666666666666668
2024-39,17.457692307692305,23.53846153846154
2024-4,9.48,12.75
2024-40,13.2,25.75
2024-41,22.490909090909092,30.363636363636363
2024-42,16.7,26.8
2024-43,20.099999999999998,58.0
2024-44,10.602941176470589,27.029411764705884
2024-45,11.810344827586206,30.103448275862068
2024-46,9.785714285714286,25.714285714285715
2024-47,13.146153846153847,26.46153846153846
2024-49,20.857142857142858,35.42857142857143
2024-5,11.102500000000001,18.025
2024-50,12.607142857142858,30.0
2024-51,15.77,34.8
2024-6,5.245945945945945,6.4324324324324325
2024-7,12.009090909090908,23.272727272727273
2024-8,6.407692307692307,9.615384615384615
2024-9,16.433333333333334,27.5
