Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10
03/17/15,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.0,42.0
03/17/15,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,46.0
03/17/15,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,25.0,43.0
03/17/15,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.0,37.0
03/17/15,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,17.0,36.0
03/17/15,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.0,39.0
03/17/15,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.0,47.0
03/17/15,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,32.0,73.0
